FA, FB, FC, TA, TB, TC, 
-911.355018999893, 489.354134000139, -84.0425490001217, -167.489050999982, -857.710839000065, -545.978546000086, 
-930.428505000193, 503.06320199999, -79.2741779999342, -166.296958999941, -858.902931000106, -545.382499000058, 
-935.792922999943, 506.043434000108, -68.5453409999609, -173.449515999993, -856.518745000008, -550.746918000048, 
-929.832457999932, 505.44738700008, -85.2346419999376, -274.181365999859, -895.857811000198, -563.859939000104, 
-935.792923000176, 511.407852000091, -85.2346420001704, -185.966491000028, -877.976417999947, -562.071801000042, 
-952.482224000152, 494.718551999889, -76.2939450000413, -188.946723999921, -876.18827799987, -557.303428000072, 
-932.81269000005, 491.738318999996, -110.864639000036, -190.13881699997, -881.552696000086, -557.30342900008, 
-928.640366000123, 495.314598000143, -90.5990599999204, -186.562538000057, -886.917115000077, -559.091568000149, 
-942.945479999995, 509.023665999994, -81.0623170000035, -189.542769999942, -880.360603000037, -559.687614999944, 
-931.02455099998, 497.698784000007, -76.8899920000695, -187.754630999872, -876.784324000124, -561.475754000014, 
-934.004783000099, 499.486922999844, -79.2741779999342, -192.523003000068, -881.552696000086, -559.091567999916, 
-927.448273000075, 499.486923000077, -66.1611550000962, -187.158584000077, -876.784324999899, -559.687613999937, 
-938.773155000061, 501.275062000146, -78.0820849998854, -190.734862999991, -880.360603000037, -562.071799999801, 
-951.290131000103, 504.255295000039, -87.0227810000069, -187.754631000105, -878.572463999968, -556.707382000051, 
-922.083855000092, 503.06320199999, -79.8702240001876, -191.330910000019, -880.956649999833, -561.475753000006, 
-943.541527000023, 506.639479999896, -79.274178000167, -187.158584999852, -879.764557000017, -559.091567999916, 
-922.083854999859, 502.467155000195, -75.1018530000001, -190.734862999991, -878.572463999968, -560.283660999965, 
-944.733620000072, 500.082969000097, -78.6781310001388, -187.158585000085, -879.168509999989, -562.667846000055, 
-924.468040999956, 498.294830000028, -83.4465020000935, -190.13881699997, -876.18827799987, -560.283660999965, 
-953.674316000193, 505.447387999855, -70.9295270000584, -190.734862999991, -880.360603000037, -560.283660999965, 
-951.886176999891, 500.679016000126, -81.6583630000241, -189.542771000182, -880.360604000045, -562.071800000034, 
-941.753386999946, 509.023665999994, -81.6583640000317, -188.946724000154, -878.572463999968, -559.091567999916, 
-949.501990999794, 498.294830000028, -80.466270999983, -191.926957000047, -877.976417999947, -559.091568000149, 
-953.674315999961, 535.249709999887, -95.3674319998827, -187.158585000085, -877.976417999947, -557.30342900008, 
-955.462456000037, 494.122505000094, -100.731849999866, -203.847885000054, -889.897347000195, -563.263893000083, 
-944.733618999831, 514.984131000005, -90.5990599999204, -215.768814000068, -897.645950000035, -570.416449999902, 
-968.575478000101, 501.275062000146, -97.1555710001849, -211.596488999901, -901.222228999948, -569.224356999854, 
-944.733619000064, 505.447387999855, -92.3871990002226, 2442.59834200004, 1629.59098799992, -867.247580999974, 
-956.654549000086, 499.486923000077, -92.983246000018, -218.152999999933, -889.897345999954, -568.032264000038, 
-946.521758999908, 508.427619999973, -97.7516179999802, -196.695328000002, -897.049904000014, -568.628310999833, 
-972.747803000035, 504.85134100006, -92.983246000018, -211.596489000134, -899.434089999879, -567.436219000025, 
-950.694083999842, 505.44738700008, -97.155570999952, -209.212303000037, -901.222228999948, -568.628311000066, 
-942.945479999995, 503.659248000011, -91.195105999941, -209.808349000057, -896.453857999993, -568.628311000066, 
-973.939894999843, 485.777854999993, -102.519989000168, -211.596488999901, -898.838044000091, -565.648078999948, 
-962.61501300009, 507.235527000157, -85.2346419999376, -210.404396000085, -897.645950000035, -571.012496999931, 
-958.442687999923, 509.023667000001, -90.5990599999204, -208.020209999988, -903.010368000017, -575.184821999865, 
-964.999198999954, 501.871108999942, -90.0030139998998, -212.78858199995, -903.606414999813, -570.41645099991, 
-970.959662999958, 504.85134100006, -92.3871999999974, -208.616257000016, -902.414321999997, -569.224358000094, 
-968.575478000101, 510.811806000071, -79.8702239999548, -209.212302999804, -900.03013700014, -567.436218000017, 
-972.151757000014, 517.96436299989, -87.6188280000351, -213.980674999999, -900.030136000132, -571.608542999951, 
-946.521758999908, 503.06320199999, -91.195105999941, -208.616257000016, -901.222229000181, -568.628312000073, 
-949.501992000034, 500.679016000126, -103.712081999984, -208.616257000016, -898.24199699983, -569.820403999882, 
-975.131988999899, 506.639481000137, -99.5397570000496, -206.828117999947, -897.645951000042, -568.032264000038, 
-1001.95407900005, 522.136688000057, -114.440918000182, -208.020209999988, -899.434089999879, -572.204589999979, 
-990.033149000024, 506.043434000108, -113.844870999921, -212.19253599993, -898.838042999851, -571.608542999951, 
-1018.64337900002, 513.195990999928, -110.268592999782, -206.232070999919, -900.626182999928, -571.012497000163, 
-990.033150000032, 516.772270000074, -123.977660999866, -209.212303000037, -900.62618300016, -572.204589999979, 
-1017.45128699997, 516.772269999841, -110.268593000015, -208.616256000008, -899.434089999879, -566.840170999989, 
-1008.51058999985, 517.368316000095, -106.096267999848, -211.596489000134, -903.606414999813, -573.396683000028, 
-995.993614000035, 504.851342000067, -112.056733000092, -225.901603000006, -917.315483000129, -578.165053999983, 
-999.569893000182, 509.023665999994, -109.076498999959, -240.206718000118, -941.157340999926, -595.450401999988, 
-998.377800000133, 513.792037999956, -112.056732000085, -253.319740999956, -946.521758999908, -597.834587000078, 
-1008.51058900007, 514.984131000005, -110.864639000036, -252.723693999927, -948.905945000006, -602.006912000012, 
-1006.72245, 504.255295000039, -128.149986000033, -247.955321999965, -948.309897999978, -599.026680000126, 
-1014.47105499986, 508.427619999973, -127.553940000013, -250.33950900007, -947.117806000169, -596.046448000008, 
-1022.21965800016, 515.580177000025, -121.593475000001, -252.72369400016, -947.71385099995, -599.622726999922, 
-1002.55012499983, 514.388083999977, -118.017196000088, -258.684157999931, -950.694084000075, -596.642495000036, 
-1008.51059000008, 521.540642000036, -117.421150000067, 3404.61731000012, -1286.8642800001, -1181.36405999982, 
-1014.47105400008, 525.116919999942, -115.633010999998, -255.107880000025, -942.945479999995, -597.834586999845, 
-995.397567000007, 516.176222999813, -118.613242999883, -249.743462000042, -947.117805999937, -593.662262000144, 
-987.052917000139, 518.560410000151, -119.209289999912, -253.319739999948, -950.098037000047, -599.026679999894, 
-1004.93431099993, 516.176224000053, -119.209290000144, -246.167182999896, -948.905945000006, -601.410865999991, 
-1004.3382639999, 513.195991000161, -110.864639000036, -251.531600999879, -944.137572999811, -602.60295900004, 
-1033.54454000015, 491.142272999976, 25.0339510000777, -296.235085000051, -995.993614000035, -622.868537999922, 
-1101.49383500009, 513.195991999935, -147.819519000128, -288.486480000196, -991.225243000081, -625.25272400002, 
-1054.40616600006, 530.481337999925, -144.83928700001, -293.254852999933, -991.821289999876, -622.868537999922, 
-1033.54454099992, 528.693199000089, -141.263008000096, -297.427177000092, -995.993614000035, -624.060630999971, 
-1064.538955, 528.09715200006, -147.223472999875, -290.870666000061, -996.589660000056, -627.636910000118, 
-1058.57849099999, 516.176224000053, -139.474868000019, -293.254851999925, -994.205473999958, -625.848769999808, 
-1053.81011900003, 514.984130999772, -142.455100999912, -293.254852000158, -998.377800000133, -627.040862999856, 
-1046.65756199998, 532.269478000002, -151.395798000041, -291.466713000089, -994.801521999994, -625.252723000012, 
-1037.71686600009, 529.885291999904, -143.647193999961, -290.27462000004, -995.397567999782, -618.696212999988, 
-1032.3524470001, 531.673430999974, -143.05114799994, -293.254851999925, -994.801521999994, -630.617140999995, 
-1065.13500200002, 534.653663999867, -144.83928700001, -293.254853000166, -993.01338200015, -625.252723000012, 
-1029.37221499998, 542.998313999968, -147.223471999867, -290.27462000004, -994.801520999987, -620.484352999832, 
-1063.34686299996, 531.673431999981, -143.647194000194, -292.06275900011, -994.80152100022, -624.656676999992, 
-1043.67732999986, 534.653663000092, -142.455101000145, -295.042990999995, -998.973846000154, -630.021094999975, 
-1041.293144, 531.673430999974, -137.090683000162, -293.850899000186, -1002.55012500007, -623.464584999951, 
-1055.00221299985, 528.693199000089, -133.514405000024, -291.466713000089, -983.476639, -606.179237999953, 
-1041.293145, 532.269476999994, -147.223471999867, -308.156013999833, -1007.91454300005, -635.385513999965, 
-1052.61802699999, 522.136688999832, -140.666961999843, -299.811362999957, -997.185707000084, -627.040864000097, 
-1062.75081599993, 521.540641000029, -144.83928700001, -294.446944999974, -1000.16593899997, -625.252723000012, 
-1031.75640100008, 524.520873999922, -150.203704999993, -293.254852000158, -1000.1659390002, -622.272490999894, 
-811.219215000048, 483.393668999895, -30.9944159998558, -86.4267349999864, -756.382941999938, -481.605530000059, 
-810.623169000028, 458.955764999846, -20.2655790001154, -84.0425500001293, -753.40270999982, -479.221344000194, 
-827.312468999997, 472.068786999909, -22.6497649999801, -86.4267349999864, -753.998756999848, -478.029250999913, 
-814.795493999962, 479.221343999961, -28.0141829999629, -89.4069669998717, -753.998756999848, -478.625297999941, 
-827.908516000025, 466.704367999919, -25.6299970000982, -87.0227810000069, -757.575034999987, -483.393670000136, 
-801.682471999899, 477.433204999892, -26.2260440001264, -88.8109199998435, -756.382941999938, -487.56599500007, 
-798.106193999993, 465.51227499987, -24.4379049998242, -91.1951069999486, -756.382942000171, -483.989715999924, 
-805.854796999833, 464.320183000062, -25.6299980001058, -81.6583630000241, -753.402710000053, -478.029250999913, 
-807.046891000122, 469.088554000016, -32.782555000158, -91.7911529999692, -759.959220999852, -475.049019000027, 
-806.450842999853, 461.935996999964, -30.3983690000605, -87.6188280000351, -753.998756999848, -481.605530000059, 
-821.352004999993, 469.088554000016, -26.822090000147, -81.6583640000317, -755.190849000122, -483.989715999924, 
-825.524329999927, 467.896460999968, -26.2260439998936, -82.2544100000523, -752.806663000025, -480.41343700001, 
-820.755958000198, 466.108321999898, -26.226042999886, -85.2346420001704, -737.905501999892, -464.320183000062, 
-810.623168999795, 464.320181999821, -30.3983689998277, -83.4465029998682, -749.230384999886, -544.190407000016, 
-826.120376999956, 471.472740000114, -31.5904619998764, -85.2346419999376, -757.575034999987, -481.009483000031, 
-820.159912000177, 473.260880000191, -24.4379050000571, -83.4465020000935, -759.363175000064, -480.41343700001, 
-818.967818999896, 466.704367999919, -25.03395000007, -84.638595999917, -753.402710000053, -485.181807999965, 
-804.066657999996, 467.300414999947, -22.0537189999595, -88.2148739998229, -765.323638999835, -480.41343700001, 
-807.64293699991, 478.029250999913, -27.4181360001676, -82.8504560000729, -755.190849999897, -478.625296999933, 
-811.219216000056, 470.280648000073, -18.477440000046, -86.4267349999864, -758.171082000015, -478.625296999933, 
