FA, FB, FC, TA, TB, TC, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3994.10724700009, -2695.32203699998, -2990.36502799997, -3279.44755599997, -4168.74885500013, -3924.36981200008, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
-3992.31910700002, -2697.11017600005, -2986.78875000007, -3280.63964800001, -4169.34490200016, -3919.60144100012, 
